Temperature,Volume,D,SM1,SM2,W,Mixing,Time,SM1B,SM2B,SM3B,WB,P,I1,I2,I3,I4
35,0.7,0.15,1,1.12,0.05,100,0.75,0.10721623,0.031341925,0.210634405,0.051054816,0.864283463,0.001184508,0.000681168,2.68E-05,3.87E-05
35,0.7,0.15,1,1.12,0.05,100,1.5,0.142956504,0.004070507,0.146806319,0.05095888,0.926471058,0.001975951,0.000716661,8.72E-05,9.63E-05
35,0.7,0.15,1,1.12,0.05,100,2.25,0.149051228,0.000780192,0.136677708,0.0508853,0.935178069,0.002657112,0.000722245,0.000155212,0.000155599
35,0.7,0.15,1,1.12,0.05,100,3,0.150205135,0.000160991,0.134178105,0.05081492,0.936301486,0.003315443,0.000723353,0.000224484,0.000215124
35,0.7,0.15,1,1.12,0.05,100,3.75,0.150388868,3.38E-05,0.133147196,0.05074526,0.935971268,0.003966237,0.000723583,0.000293914,0.000274662
35,0.7,0.15,1,1.12,0.05,100,4.5,0.150373144,7.39E-06,0.13242085,0.05067585,0.935345424,0.00461258,0.000723632,0.000363275,0.000334167
35,0.7,0.15,1,1.12,0.05,100,5.25,0.150315,1.54E-06,0.13176135,0.050606593,0.934660356,0.005255133,0.000723642,0.000432522,0.00039363
35,0.7,0.15,1,1.12,0.05,100,6,0.150248357,3.16E-07,0.131118728,0.050537468,0.933965718,0.005894053,0.000723644,0.000501645,0.000453049
35,0.9,0.07,1,1.04,0.15,100,0.75,0.011279339,0.570231726,0.707331944,0.15623219,0.387738079,0.000249926,0.00174564,3.63E-06,5.18E-06
35,0.9,0.07,1,1.04,0.15,100,1.5,0.016190781,0.336728038,0.469511336,0.155202005,0.624694636,0.00067555,0.002770805,8.65E-06,1.80E-05
35,0.9,0.07,1,1.04,0.15,100,2.25,0.022818636,0.198705819,0.325060033,0.154593413,0.76833734,0.001071136,0.00337228,1.58E-05,3.54E-05
35,0.9,0.07,1,1.04,0.15,100,3,0.030666352,0.118888029,0.237413372,0.154228099,0.855309934,0.001398053,0.003727818,2.55E-05,5.56E-05
35,0.9,0.07,1,1.04,0.15,100,3.75,0.038628009,0.073372752,0.183872293,0.154000328,0.908295991,0.001664599,0.003942904,3.82E-05,7.76E-05
35,0.9,0.07,1,1.04,0.15,100,4.5,0.045672017,0.047177083,0.150529866,0.15384983,0.941170682,0.00188698,0.004077968,5.37E-05,0.000100551
35,0.9,0.07,1,1.04,0.15,100,5.25,0.051356867,0.031591817,0.129138689,0.153743623,0.962154689,0.002078751,0.004166427,7.14E-05,0.00012418
35,0.9,0.07,1,1.04,0.15,100,6,0.055725826,0.02189629,0.114944157,0.153663859,0.975983809,0.00224943,0.004226625,9.10E-05,0.000148234
35,0.9,0.07,1,1.12,0.05,300,0.75,0.012909833,0.481863014,0.716638823,0.047270257,0.449633944,0.000415909,0.000676442,1.68E-06,8.07E-06
35,0.9,0.07,1,1.12,0.05,300,1.5,0.020808425,0.236191601,0.462739646,0.046929098,0.702183531,0.001081025,0.001014993,4.29E-06,2.74E-05
35,0.9,0.07,1,1.12,0.05,300,2.25,0.032226264,0.109810174,0.324502352,0.046763989,0.839205437,0.001675921,0.001175983,8.41E-06,5.30E-05
35,0.9,0.07,1,1.12,0.05,300,3,0.044527527,0.050456101,0.252418478,0.046684036,0.910267487,0.002172377,0.001249917,1.44E-05,8.19E-05
35,0.9,0.07,1,1.12,0.05,300,3.75,0.054136797,0.023954221,0.21590462,0.046641944,0.945892155,0.00260167,0.001284256,2.22E-05,0.000112538
35,0.9,0.07,1,1.12,0.05,300,4.5,0.060201934,0.011850184,0.197352158,0.046616383,0.963631331,0.002992589,0.001300851,3.11E-05,0.000143986
35,0.9,0.07,1,1.12,0.05,300,5.25,0.063660639,0.006040927,0.187712815,0.04659837,0.972498773,0.003362605,0.001309176,4.08E-05,0.000175855
35,0.9,0.07,1,1.12,0.05,300,6,0.065549755,0.003136773,0.182555131,0.046583998,0.976907172,0.003721208,0.001313456,5.09E-05,0.000207934
35,0.9,0.15,1,1.04,0.05,300,0.75,0.055062711,0.185872491,0.338625915,0.048942119,0.714311748,0.00056256,0.000567234,7.33E-06,1.75E-05
35,0.9,0.15,1,1.04,0.05,300,1.5,0.099049221,0.054680758,0.163098808,0.048795036,0.888879011,0.001026144,0.000698136,2.35E-05,5.01E-05
35,0.9,0.15,1,1.04,0.05,300,2.25,0.123366318,0.024650163,0.108476829,0.04872516,0.94286884,0.001323891,0.000744804,4.67E-05,8.68E-05
35,0.9,0.15,1,1.04,0.05,300,3,0.135656532,0.0137948,0.085103107,0.048674938,0.965754897,0.001548689,0.000768241,7.35E-05,0.000124873
35,0.9,0.15,1,1.04,0.05,300,3.75,0.142505214,0.008592177,0.072848988,0.048632443,0.9775943,0.001736683,0.000782079,0.000102163,0.0001636
35,0.9,0.15,1,1.04,0.05,300,4.5,0.146652611,0.005681303,0.06560299,0.048593833,0.984467468,0.001903554,0.000790955,0.000131897,0.000202689
35,0.9,0.15,1,1.04,0.05,300,5.25,0.149312331,0.003896786,0.060980662,0.048557464,0.988743152,0.002057222,0.00079693,0.000162292,0.000241995
35,0.9,0.15,1,1.04,0.05,300,6,0.151085127,0.002737233,0.057876709,0.0485225,0.991517803,0.002202151,0.000801074,0.000193112,0.000281439
35,0.9,0.15,1,1.12,0.15,100,0.75,0.060128195,0.159151271,0.449021197,0.151390695,0.730304289,0.000523401,0.001249999,1.74E-05,1.37E-05
35,0.9,0.15,1,1.12,0.15,100,1.5,0.115997614,0.030930531,0.264589437,0.151127308,0.913669401,0.001043674,0.001471028,5.98E-05,3.98E-05
35,0.9,0.15,1,1.12,0.15,100,2.25,0.140665786,0.00881139,0.217378392,0.151015805,0.960025755,0.001456448,0.001521301,0.000121029,6.89E-05
35,0.9,0.15,1,1.12,0.15,100,3,0.149203542,0.002955749,0.202556936,0.150931963,0.974066768,0.001831684,0.001536811,0.000189361,9.89E-05
35,0.9,0.15,1,1.12,0.15,100,3.75,0.152183161,0.001049689,0.197243977,0.150855845,0.978625777,0.002193544,0.001542159,0.00026013,0.000129098
35,0.9,0.15,1,1.12,0.15,100,4.5,0.153213054,0.00038068,0.195118798,0.15078233,0.980007448,0.00255014,0.001544077,0.000331728,0.000159413
35,0.9,0.15,1,1.12,0.15,100,5.25,0.153543031,0.000139464,0.194122259,0.150709778,0.980265268,0.002904332,0.001544776,0.000403581,0.000189749
35,0.9,0.15,1,1.12,0.15,100,6,0.153618212,5.14E-05,0.193534538,0.150637617,0.980117013,0.003257151,0.001545032,0.000475486,0.000220087
45,0.7,0.07,1,1.04,0.05,300,0.75,0.021792865,0.195323023,0.296304556,0.048817456,0.735228843,0.00179239,0.002090778,9.95E-06,4.33E-05
45,0.7,0.07,1,1.04,0.05,300,1.5,0.043754211,0.050609769,0.128756348,0.048341396,0.900093202,0.00309459,0.002543104,3.37E-05,0.000122763
45,0.7,0.07,1,1.04,0.05,300,2.25,0.057299397,0.019217647,0.083150351,0.048168106,0.944074143,0.003863151,0.002679686,7.04E-05,0.000210695
45,0.7,0.07,1,1.04,0.05,300,3,0.063746064,0.009156804,0.066085798,0.048066885,0.959905424,0.004434542,0.00273747,0.000113829,0.000301187
45,0.7,0.07,1,1.04,0.05,300,3.75,0.066957042,0.004871895,0.05808722,0.047991201,0.966842322,0.00491963,0.00276651,0.000160473,0.000392691
45,0.7,0.07,1,1.04,0.05,300,4.5,0.068656548,0.002746932,0.053789502,0.04792706,0.970166327,0.005360502,0.002782392,0.000208732,0.000484659
45,0.7,0.07,1,1.04,0.05,300,5.25,0.06958931,0.001601111,0.051255245,0.047868865,0.971777067,0.005776164,0.002791484,0.000257835,0.000576852
45,0.7,0.07,1,1.04,0.05,300,6,0.070108167,0.000952605,0.049643624,0.047813972,0.972496271,0.006176223,0.002796831,0.00030738,0.000669152
45,0.7,0.07,1,1.12,0.15,100,0.75,0.023426603,0.169480714,0.351039159,0.14869909,0.742267845,0.001808946,0.005441138,2.77E-05,3.94E-05
45,0.7,0.07,1,1.12,0.15,100,1.5,0.050922628,0.028868737,0.182279579,0.147696444,0.90793997,0.003316153,0.006370276,0.000101254,0.000112429
45,0.7,0.07,1,1.12,0.15,100,2.25,0.063845693,0.006473416,0.145931371,0.147408839,0.942029717,0.004405283,0.006543731,0.000215403,0.000192631
45,0.7,0.07,1,1.12,0.15,100,3,0.06748897,0.001686994,0.136440936,0.147238715,0.949490464,0.00537927,0.006585419,0.00034384,0.000274345
45,0.7,0.07,1,1.12,0.15,100,3.75,0.068397099,0.0004627,0.133249017,0.147095427,0.950723464,0.006317715,0.006596538,0.000476009,0.000356375
45,0.7,0.07,1,1.12,0.15,100,4.5,0.068552536,0.000129683,0.131707308,0.146959429,0.950336306,0.007241122,0.006599613,0.000608932,0.000438426
45,0.7,0.07,1,1.12,0.15,100,5.25,0.068500377,3.68E-05,0.130620691,0.146825703,0.949513044,0.008155065,0.006600479,0.000741792,0.000520421
45,0.7,0.07,1,1.12,0.15,100,6,0.068390625,1.06E-05,0.129665798,0.146692886,0.948573888,0.00906113,0.006600726,0.000874362,0.000602338
45,0.7,0.15,1,1.04,0.15,100,0.75,0.078319971,0.069131772,0.134900383,0.148047988,0.856672894,0.001160145,0.003041888,7.52E-05,4.61E-05
45,0.7,0.15,1,1.04,0.15,100,1.5,0.113444879,0.02275388,0.053144103,0.147484454,0.937396904,0.001641448,0.003437566,0.000243029,0.000115776
45,0.7,0.15,1,1.04,0.15,100,2.25,0.125313291,0.013178144,0.031425589,0.147106579,0.958548032,0.001888708,0.003612951,0.000445519,0.000188642
45,0.7,0.15,1,1.04,0.15,100,3,0.130786597,0.00930386,0.021813449,0.146778386,0.967763202,0.002050223,0.00372553,0.000661134,0.000262582
45,0.7,0.15,1,1.04,0.15,100,3.75,0.133823908,0.00723837,0.016454183,0.146472924,0.972812185,0.002168133,0.003808984,0.000883142,0.000337046
45,0.7,0.15,1,1.04,0.15,100,4.5,0.135697516,0.005962657,0.013054384,0.146180616,0.975953881,0.002259799,0.003875732,0.001108702,0.000411816
45,0.7,0.15,1,1.04,0.15,100,5.25,0.136929731,0.005099525,0.010713132,0.145897005,0.978071777,0.002333993,0.003931682,0.001336363,0.000486784
45,0.7,0.15,1,1.04,0.15,100,6,0.13777264,0.004478046,0.009006474,0.145619663,0.979579818,0.002395749,0.003980096,0.001565291,0.00056189
45,0.7,0.15,1,1.12,0.05,300,0.75,0.116651778,0.024273201,0.122011669,0.047836133,0.950522782,0.002347394,0.001362119,7.39E-05,9.73E-05
45,0.7,0.15,1,1.12,0.05,300,1.5,0.142240167,0.004863767,0.075850931,0.047618399,0.994367494,0.00343934,0.001435501,0.000218272,0.000229435
45,0.7,0.15,1,1.12,0.05,300,2.25,0.147859394,0.001473981,0.06585562,0.047442815,1.002534128,0.004286247,0.001453598,0.00037576,0.000364297
45,0.7,0.15,1,1.12,0.05,300,3,0.14945099,0.000498858,0.062357085,0.047276702,1.004342732,0.005063493,0.001459369,0.000536101,0.000499737
45,0.7,0.15,1,1.12,0.05,300,3.75,0.149878675,0.000176303,0.060699545,0.047113962,1.004367662,0.005812027,0.001461357,0.000696853,0.000635278
45,0.7,0.15,1,1.12,0.05,300,4.5,0.149924535,6.38E-05,0.059648991,0.046952835,1.003817808,0.006544482,0.001462064,0.000857272,0.000770777
45,0.7,0.15,1,1.12,0.05,300,5.25,0.149838647,2.35E-05,0.058814282,0.04679274,1.003075679,0.007265197,0.001462322,0.00101711,0.000906185
45,0.7,0.15,1,1.12,0.05,300,6,0.149706468,8.78E-06,0.058062107,0.046633472,1.002271391,0.007975776,0.001462417,0.001176283,0.001041489
45,0.9,0.07,1,1.04,0.15,300,0.75,0.019210519,0.302528006,0.45416558,0.145438774,0.584361644,0.00135584,0.005810407,2.42E-05,3.19E-05
45,0.9,0.07,1,1.04,0.15,300,1.5,0.035315791,0.105058724,0.240990869,0.143462548,0.794504046,0.002838849,0.007739946,7.09E-05,9.82E-05
45,0.9,0.07,1,1.04,0.15,300,2.25,0.049889972,0.041362264,0.162284844,0.142694019,0.8710189,0.003895116,0.008434652,0.000144695,0.000176824
45,0.9,0.07,1,1.04,0.15,300,3,0.058748115,0.018728149,0.130162976,0.142310284,0.901405059,0.004721332,0.008724822,0.000238259,0.000260102
45,0.9,0.07,1,1.04,0.15,300,3.75,0.063469919,0.009278132,0.115307926,0.142068732,0.914743851,0.005436858,0.008861747,0.000342887,0.000345307
45,0.9,0.07,1,1.04,0.15,300,4.5,0.065924672,0.004836521,0.107711455,0.141888903,0.920935894,0.006096034,0.008931195,0.000453267,0.000431384
45,0.9,0.07,1,1.04,0.15,300,5.25,0.067187482,0.002595741,0.103502916,0.141738916,0.923801311,0.006724354,0.008967875,0.000566575,0.000517866
45,0.9,0.07,1,1.04,0.15,300,6,0.067819388,0.001417761,0.100987988,0.141604333,0.925009317,0.007334483,0.00898771,0.000681323,0.00060453
45,0.9,0.07,1,1.12,0.05,100,0.75,0.01680294,0.370555206,0.575941454,0.047096214,0.585662292,0.001019751,0.001324746,4.35E-06,2.09E-05
45,0.9,0.07,1,1.12,0.05,100,1.5,0.03128601,0.13518383,0.325294938,0.046597284,0.833713543,0.002294532,0.001815567,1.25E-05,6.66E-05
45,0.9,0.07,1,1.12,0.05,100,2.25,0.047712636,0.050070809,0.222944359,0.046406483,0.934059016,0.003269091,0.00199278,2.60E-05,0.000122594
45,0.9,0.07,1,1.12,0.05,100,3,0.059047671,0.020334934,0.181139153,0.046320204,0.974236526,0.004052885,0.002060669,4.44E-05,0.000182703
45,0.9,0.07,1,1.12,0.05,100,3.75,0.06508406,0.008937865,0.163020963,0.046270378,0.990908876,0.004744914,0.00208923,6.57E-05,0.000244484
45,0.9,0.07,1,1.12,0.05,100,4.5,0.068043894,0.004111946,0.154576924,0.046234835,0.997993653,0.005393302,0.002102053,8.84E-05,0.000306969
45,0.9,0.07,1,1.12,0.05,100,5.25,0.069459985,0.001938375,0.150343267,0.046205452,1.000911443,0.006019845,0.002108018,0.00011184,0.000369751
45,0.9,0.07,1,1.12,0.05,100,6,0.070128574,0.000926013,0.148026697,0.04617888,1.001935706,0.00663455,0.002110847,0.000135583,0.000432648
45,0.9,0.15,1,1.04,0.05,100,0.75,0.071518342,0.122065615,0.216164498,0.050491787,0.783624314,0.001136974,0.001153079,2.29E-05,4.28E-05
45,0.9,0.15,1,1.04,0.05,100,1.5,0.110874851,0.039642342,0.093880514,0.050227203,0.904495019,0.001808,0.001368783,7.18E-05,0.000114021
45,0.9,0.15,1,1.04,0.05,100,2.25,0.127225168,0.021125963,0.058659284,0.050075357,0.938875728,0.002189929,0.001458403,0.000133989,0.000190685
45,0.9,0.15,1,1.04,0.05,100,3,0.135204215,0.013762718,0.043035493,0.049954481,0.953888184,0.002456317,0.001511287,0.000201982,0.000269241
45,0.9,0.15,1,1.04,0.05,100,3.75,0.139774241,0.009916563,0.034377781,0.049847309,0.962052846,0.002663104,0.0015475,0.00027294,0.000348717
45,0.9,0.15,1,1.04,0.05,100,4.5,0.142681751,0.007583539,0.028920558,0.049747771,0.967088367,0.002833951,0.001574348,0.00034563,0.000428726
45,0.9,0.15,1,1.04,0.05,100,5.25,0.144666293,0.006030109,0.025182761,0.049653084,0.970451925,0.002980896,0.001595251,0.000419414,0.000509076
45,0.9,0.15,1,1.04,0.05,100,6,0.146089446,0.004928025,0.022469886,0.049561754,0.972824308,0.003110849,0.001612074,0.000493921,0.000589661
45,0.9,0.15,1,1.12,0.15,300,0.75,0.105214242,0.050485907,0.258226342,0.148295281,0.906419707,0.002043952,0.003593212,0.00012276,6.64E-05
45,0.9,0.15,1,1.12,0.15,300,1.5,0.143849313,0.007273465,0.174923687,0.147768117,0.986726574,0.003490941,0.003852717,0.000390419,0.000168218
45,0.9,0.15,1,1.12,0.15,300,2.25,0.151192113,0.001517493,0.160338642,0.147417826,0.99875549,0.004716245,0.003897379,0.000696048,0.000273737
45,0.9,0.15,1,1.12,0.15,300,3,0.152542708,0.000343806,0.156338396,0.147095837,1.000302996,0.005889568,0.003907053,0.001008363,0.000379831
45,0.9,0.15,1,1.12,0.15,300,3.75,0.152608187,8.01E-05,0.154544612,0.146780848,0.999682616,0.007043593,0.003909266,0.001321138,0.000485946
45,0.9,0.15,1,1.12,0.15,300,4.5,0.152384175,1.90E-05,0.1532542,0.146468456,0.998583098,0.008185549,0.003909784,0.001633013,0.000591964
45,0.9,0.15,1,1.12,0.15,300,5.25,0.152094104,4.55E-06,0.152087681,0.146157662,0.997380485,0.009317168,0.003909907,0.001943684,0.000697858
45,0.9,0.15,1,1.12,0.15,300,6,0.151789627,1.11E-06,0.150957576,0.145848229,0.996161295,0.010438932,0.003909936,0.002253088,0.000803624
40,0.8,0.12,1,1.08,0.1,200,0.75,0.055786779,0.104413732,0.317061418,0.097002444,0.812546308,0.001282361,0.001924323,2.62E-05,3.44E-05
40,0.8,0.12,1,1.08,0.1,200,1.5,0.099496889,0.016287922,0.184384662,0.096705891,0.943159461,0.002284447,0.002153225,9.39E-05,9.39E-05
40,0.8,0.12,1,1.08,0.1,200,2.25,0.112589161,0.003915025,0.158091354,0.096573175,0.967825519,0.003066303,0.002196441,0.000183389,0.000157408
40,0.8,0.12,1,1.08,0.1,200,3,0.11606811,0.001071105,0.150959389,0.096466701,0.973443631,0.003791035,0.002207497,0.000278808,0.000221796
40,0.8,0.12,1,1.08,0.1,200,3.75,0.116974964,0.000304868,0.148485943,0.096366705,0.974439464,0.004497555,0.002210576,0.000375725,0.000286371
40,0.8,0.12,1,1.08,0.1,200,4.5,0.117164764,8.82E-05,0.147284473,0.096268612,0.974179087,0.005196183,0.002211458,0.000472936,0.000350961
40,0.8,0.12,1,1.08,0.1,200,5.25,0.117150529,2.57E-05,0.14644572,0.096171189,0.973565994,0.005889827,0.002211714,0.000570104,0.00041552
40,0.8,0.12,1,1.08,0.1,200,6,0.117077586,7.56E-06,0.145714043,0.096074085,0.972854143,0.006579334,0.002211788,0.000667132,0.000480034
40,0.8,0.12,1,1.08,0.1,200,0.75,0.040285714,0.171788522,0.305052028,0.099148305,0.768635268,0.00105338,0.002131035,1.92E-05,2.94E-05
40,0.8,0.12,1,1.08,0.1,200,1.5,0.076186952,0.043830884,0.140795587,0.098679305,0.931288918,0.001828191,0.002554158,6.51E-05,8.26E-05
40,0.8,0.12,1,1.08,0.1,200,2.25,0.09480535,0.01758489,0.095512321,0.09848088,0.975546264,0.00231187,0.002685773,0.000131923,0.000141121
40,0.8,0.12,1,1.08,0.1,200,3,0.103396696,0.008793093,0.077738493,0.098345411,0.992513958,0.002684804,0.002744632,0.000208533,0.000201387
40,0.8,0.12,1,1.08,0.1,200,3.75,0.107743111,0.004870982,0.069097406,0.098233192,1.000449561,0.003007054,0.002775586,0.000289798,0.000262371
40,0.8,0.12,1,1.08,0.1,200,4.5,0.110102137,0.0028471,0.064352951,0.098131933,1.004541716,0.003302536,0.002793182,0.000373461,0.000323708
40,0.8,0.12,1,1.08,0.1,200,5.25,0.111432392,0.001716226,0.061537306,0.098036547,1.006735844,0.003582532,0.002803616,0.000458413,0.000385231
40,0.8,0.12,1,1.08,0.1,200,6,0.11219246,0.00105411,0.059765375,0.097944554,1.007905277,0.00385297,0.002809958,0.000544064,0.000446854
40,0.8,0.12,1,1.08,0.1,200,0.75,0.041120224,0.171392406,0.282673644,0.091546294,0.800644598,0.001181825,0.002219261,2.01E-05,3.39E-05
40,0.8,0.12,1,1.08,0.1,200,1.5,0.075989218,0.04679538,0.122803321,0.091056273,0.958856506,0.00198097,0.002661692,6.77E-05,9.40E-05
40,0.8,0.12,1,1.08,0.1,200,2.25,0.093786359,0.020724466,0.078550703,0.090837813,1.002109992,0.002447613,0.002811963,0.000135905,0.000159826
40,0.8,0.12,1,1.08,0.1,200,3,0.102338905,0.011547893,0.060479213,0.090685251,1.019435699,0.002786656,0.00288658,0.000213851,0.000227522
40,0.8,0.12,1,1.08,0.1,200,3.75,0.106963314,0.007192204,0.051182284,0.090558487,1.028108228,0.003064596,0.002930516,0.000296678,0.000296044
40,0.8,0.12,1,1.08,0.1,200,4.5,0.10970076,0.004765947,0.045717617,0.090444746,1.033016688,0.003308219,0.002958716,0.000382219,0.000365004
40,0.8,0.12,1,1.08,0.1,200,5.25,0.111418527,0.003280835,0.042224283,0.090338565,1.035996151,0.003530545,0.002977742,0.000469374,0.000434222
40,0.8,0.12,1,1.08,0.1,200,6,0.112535981,0.002315792,0.039858685,0.090237166,1.037875973,0.003738744,0.002990991,0.000557524,0.0005036
40,0.8,0.12,1,1.08,0.1,200,0.75,0.062697031,0.08408895,0.267920557,0.096150494,0.856956303,0.001751795,0.002534029,4.11E-05,5.04E-05
40,0.8,0.12,1,1.08,0.1,200,1.5,0.102836757,0.013332768,0.155960525,0.095789275,0.966393767,0.002971755,0.002792557,0.000143777,0.000133005
40,0.8,0.12,1,1.08,0.1,200,2.25,0.113513562,0.003311442,0.134239844,0.095609611,0.986139825,0.003915489,0.002842981,0.000273018,0.00022016
40,0.8,0.12,1,1.08,0.1,200,3,0.116305964,0.000930576,0.128070863,0.095460382,0.990474628,0.004788548,0.002856268,0.00040896,0.000308221
40,0.8,0.12,1,1.08,0.1,200,3.75,0.117005782,0.000272211,0.125729852,0.095319043,0.991029213,0.00563764,0.00286007,0.000546497,0.000396463
40,0.8,0.12,1,1.08,0.1,200,4.5,0.117113285,8.10E-05,0.124456881,0.095180183,0.990538654,0.006475286,0.002861189,0.000684238,0.0004847
40,0.8,0.12,1,1.08,0.1,200,5.25,0.117048513,2.44E-05,0.123498024,0.095042303,0.989749704,0.007305101,0.002861524,0.000821783,0.000572876
40,0.8,0.12,1,1.08,0.1,200,6,0.1169331,7.46E-06,0.122636267,0.094904966,0.988877193,0.008128185,0.002861625,0.000959018,0.000660978
